"","SampleID","PrimerPairID","BarcodeID","ProjectID","MiSeqRun"
"1141","Chaenactis_alpina_13579","ndhF2","Alpha45","ndhF_803_1318",160222
"1142","Chaenactis_alpina_13579","matK2","Kilo525","matK_3F_3R",160222
"1143","Chaenactis_alpina_13579","rbcL_5","Kilo525","rbcL",150807
"1144","Chaenactis_alpina_13579","trnLF","Golf327","trnL_cf",141219
"1145","Chaenactis_alpina_13579","ndhF","Kilo525","ndhF_5_803",160222
"1146","Chaenactis_alpina_13579","ITS","Echo232","ITS",141219
"1147","Chaenactis_alpina_13579","trnT","Golf333","trn_ab",150807
"1148","Chaenactis_alpina_13579","atpB2","Kilo525","atpB_S766R_S3",160222
"1149","Chaenactis_alpina_13579","ndhF3","Kilo525","ndhF_1318_3",160222
"1150","Chaenactis_alpina_13579","matK","Alpha45","matK_1F_4R",160222
"1151","Chaenactis_alpina_13579","atpB","Alpha45","atpB_S1494R_S611",160222
"1152","Chaenactis_alpina_14283","matK2","Juliett440","matK_3F_3R",160222
"1153","Chaenactis_alpina_14283","ndhF2","Delta152","ndhF_803_1318",160222
"1154","Chaenactis_alpina_14283","trnT","Bravo56","trn_ab",150807
"1155","Chaenactis_alpina_14283","ITS","Juliett459","ITS",150807
"1156","Chaenactis_alpina_14283","trnLF","Bravo68","trn_cf",150807
"1157","Chaenactis_alpina_14283","ndhF3","Juliett440","ndhF_1318_3",160222
"1158","Chaenactis_alpina_14283","atpB","Delta152","atpB_S1494R_S611",160222
"1159","Chaenactis_alpina_14283","rbcL_5","Juliett440","rbcL",150807
"1160","Chaenactis_alpina_14283","ndhF","Juliett440","ndhF_5_803",160222
"1161","Chaenactis_alpina_14283","atpB2","Juliett440","atpB_S766R_S3",160222
"1162","Chaenactis_alpina_14283","matK","Delta152","matK_1F_4R",160222
"1163","Chaenactis_alpina_14297","ndhF3","Juliett455","ndhF_1318_3",160222
"1164","Chaenactis_alpina_14297","ndhF2","Delta167","ndhF_803_1318",160222
"1165","Chaenactis_alpina_14297","matK","Delta167","matK_1F_4R",160222
"1166","Chaenactis_alpina_14297","ITS","Juliett474","ITS",150807
"1167","Chaenactis_alpina_14297","atpB2","Juliett455","atpB_S766R_S3",160222
"1168","Chaenactis_alpina_14297","rbcL_5","Juliett455","rbcL",150807
"1169","Chaenactis_alpina_14297","matK2","Juliett455","matK_3F_3R",160222
"1170","Chaenactis_alpina_14297","ndhF","Juliett455","ndhF_5_803",160222
"1171","Chaenactis_alpina_14297","atpB","Delta167","atpB_S1494R_S611",160222
"1172","Chaenactis_alpina_14297","trnLF","Bravo83","trn_cf",150807
"1173","Chaenactis_alpina_14297","trnT","Bravo71","trn_ab",150807
"1174","Chaenactis_alpina_14337","rbcL_5","Golf315","rbcL",150807
"1175","Chaenactis_alpina_14337","atpB","Echo219","atpB_S1494R_S611",160222
"1176","Chaenactis_alpina_14337","trnT","Charlie123","trn_ab",150807
"1177","Chaenactis_alpina_14337","matK2","Golf315","matK_3F_3R",160222
"1178","Chaenactis_alpina_14337","ITS","Alpha41","ITS",150807
"1179","Chaenactis_alpina_14337","trnLF","Charlie127","trn_cf",150807
"1180","Chaenactis_alpina_14337","ndhF","Golf315","ndhF_5_803",160222
"1181","Chaenactis_alpina_14337","ndhF2","Echo219","ndhF_803_1318",160222
"1182","Chaenactis_alpina_14337","matK","Echo219","matK_1F_4R",160222
"1183","Chaenactis_alpina_14337","ndhF3","Golf315","ndhF_1318_3",160222
"1184","Chaenactis_alpina_14337","atpB2","Golf315","atpB_S766R_S3",160222
"1185","Chaenactis_alpina_14433","atpB","Foxtrot275","atpB_S1494R_S611",160222
"1186","Chaenactis_alpina_14433","trnLF","Delta191","trn_cf",150807
"1187","Chaenactis_alpina_14433","ITS","Echo194","ITS",150807
"1188","Chaenactis_alpina_14433","rbcL_5","Hotel371","rbcL",150807
"1189","Chaenactis_alpina_14433","ndhF2","Foxtrot275","ndhF_803_1318",160222
"1190","Chaenactis_alpina_14433","ndhF","Hotel371","ndhF_5_803",160222
"1191","Chaenactis_alpina_14433","matK2","Hotel371","matK_3F_3R",160222
"1192","Chaenactis_alpina_14433","atpB2","Hotel371","atpB_S766R_S3",160222
"1193","Chaenactis_alpina_14433","trnT","Delta179","trn_ab",150807
"1194","Chaenactis_alpina_14433","ndhF3","Hotel371","ndhF_1318_3",160222
"1195","Chaenactis_alpina_14433","matK","Foxtrot275","matK_1F_4R",160222
"1196","Chionophila_tweedyi_14008","ITS","Foxtrot245","ITS",141219
"1197","Chionophila_tweedyi_14008","atpB","Bravo50","atpB_S1494R_S611",160222
"1198","Chionophila_tweedyi_14008","rbcL_5","Lima530","rbcL",150807
"1199","Chionophila_tweedyi_14008","ndhF2","Bravo50","ndhF_803_1318",160222
"1200","Chionophila_tweedyi_14008","ndhF","Lima530","ndhF_5_803",160222
"1201","Chionophila_tweedyi_14008","trnT","Hotel338","trn_ab",150807
"1202","Chionophila_tweedyi_14008","ndhF3","Lima530","ndhF_1318_3",160222
"1203","Chionophila_tweedyi_14008","atpB2","Lima530","atpB_S766R_S3",160222
"1204","Chionophila_tweedyi_14008","trnLF","Hotel340","trnL_cf",141219
"1205","Chionophila_tweedyi_14008","matK","Bravo50","matK_1F_4R",160222
"1206","Chionophila_tweedyi_14008","matK2","Lima530","matK_3F_3R",160222
"1207","Chionophila_tweedyi_14013","matK","Bravo60","matK_1F_4R",160222
"1208","Chionophila_tweedyi_14013","matK2","Lima540","matK_3F_3R",160222
"1209","Chionophila_tweedyi_14013","atpB","Bravo60","atpB_S1494R_S611",160222
"1210","Chionophila_tweedyi_14013","ndhF","Lima540","ndhF_5_803",160222
"1211","Chionophila_tweedyi_14013","trnT","Hotel348","trn_ab",150807
"1212","Chionophila_tweedyi_14013","trnLF","Hotel350","trnL_cf",141219
"1213","Chionophila_tweedyi_14013","ndhF3","Lima540","ndhF_1318_3",160222
"1214","Chionophila_tweedyi_14013","rbcL_5","Lima540","rbcL",150807
"1215","Chionophila_tweedyi_14013","atpB2","Lima540","atpB_S766R_S3",160222
"1216","Chionophila_tweedyi_14013","ndhF2","Bravo60","ndhF_803_1318",160222
"1217","Chionophila_tweedyi_14013","ITS","Foxtrot255","ITS",141219
"1218","Chionophila_tweedyi_14294","trnLF","Bravo89","trn_cf",150807
"1219","Chionophila_tweedyi_14294","ndhF2","Delta173","ndhF_803_1318",160222
"1220","Chionophila_tweedyi_14294","atpB2","Juliett461","atpB_S766R_S3",160222
"1221","Chionophila_tweedyi_14294","trnT","Bravo77","trn_ab",150807
"1222","Chionophila_tweedyi_14294","ndhF","Juliett461","ndhF_5_803",160222
"1223","Chionophila_tweedyi_14294","matK","Delta173","matK_1F_4R",160222
"1224","Chionophila_tweedyi_14294","ITS","Juliett465","ITS",150807
"1225","Chionophila_tweedyi_14294","rbcL_5","Juliett461","rbcL",150807
"1226","Chionophila_tweedyi_14294","atpB","Delta173","atpB_S1494R_S611",160222
"1227","Chionophila_tweedyi_14294","matK2","Juliett461","matK_3F_3R",160222
"1228","Chionophila_tweedyi_14294","ndhF3","Juliett461","ndhF_1318_3",160222
"1229","Cirsium_scariosum_14435","ITS","Echo195","ITS",150807
"1230","Cirsium_scariosum_14435","matK","Foxtrot276","matK_1F_4R",160222
"1231","Cirsium_scariosum_14435","trnLF","Echo193","trn_cf",150807
"1232","Cirsium_scariosum_14435","atpB2","Hotel372","atpB_S766R_S3",160222
"1233","Cirsium_scariosum_14435","rbcL_5","Hotel372","rbcL",150807
"1234","Cirsium_scariosum_14435","matK2","Hotel372","matK_3F_3R",160222
"1235","Cirsium_scariosum_14435","ndhF3","Hotel372","ndhF_1318_3",160222
"1236","Cirsium_scariosum_14435","ndhF2","Foxtrot276","ndhF_803_1318",160222
"1237","Cirsium_scariosum_14435","trnT","Delta180","trn_ab",150807
"1238","Cirsium_scariosum_14435","atpB","Foxtrot276","atpB_S1494R_S611",160222
"1239","Cirsium_scariosum_14435","ndhF","Hotel372","ndhF_5_803",160222
"1240","Cirsium_subniveum_14288","trnT","Bravo74","trn_ab",150807
"1241","Cirsium_subniveum_14288","ndhF","Juliett458","ndhF_5_803",160222
"1242","Cirsium_subniveum_14288","matK2","Juliett458","matK_3F_3R",160222
"1243","Cirsium_subniveum_14288","atpB2","Juliett458","atpB_S766R_S3",160222
"1244","Cirsium_subniveum_14288","ndhF2","Delta170","ndhF_803_1318",160222
"1245","Cirsium_subniveum_14288","matK","Delta170","matK_1F_4R",160222
"1246","Cirsium_subniveum_14288","ITS","Juliett454","ITS",150807
"1247","Cirsium_subniveum_14288","rbcL_5","Juliett458","rbcL",150807
"1248","Cirsium_subniveum_14288","trnLF","Bravo78","trn_cf",150807
"1249","Cirsium_subniveum_14288","ndhF3","Juliett458","ndhF_1318_3",160222
"1250","Cirsium_subniveum_14288","atpB","Delta170","atpB_S1494R_S611",160222
"1251","Cistanthe_umbellata_14434","rbcL_5","Hotel379","rbcL",150807
"1252","Cistanthe_umbellata_14434","ITS","Echo202","ITS",150807
"1253","Cistanthe_umbellata_14434","atpB","Foxtrot283","atpB_S1494R_S611",160222
"1254","Cistanthe_umbellata_14434","trnLF","Delta184","trn_cf",150807
"1255","Cistanthe_umbellata_14434","atpB2","Hotel379","atpB_S766R_S3",160222
"1256","Cistanthe_umbellata_14434","ndhF2","Foxtrot283","ndhF_803_1318",160222
"1257","Cistanthe_umbellata_14434","trnT","Delta187","trn_ab",150807
"1258","Cistanthe_umbellata_14434","matK","Foxtrot283","matK_1F_4R",160222
"1259","Cistanthe_umbellata_14434","ndhF","Hotel379","ndhF_5_803",160222
"1260","Cistanthe_umbellata_14434","matK2","Hotel379","matK_3F_3R",160222
"1261","Cistanthe_umbellata_14434","ndhF3","Hotel379","ndhF_1318_3",160222
"1262","Claytonia_megarhiza_14267","atpB2","India432","atpB_S766R_S3",160222
"1263","Claytonia_megarhiza_14267","atpB","Charlie144","atpB_S1494R_S611",160222
"1264","Claytonia_megarhiza_14267","ITS","Juliett436","ITS",150807
"1265","Claytonia_megarhiza_14267","ndhF","India432","ndhF_5_803",160222
"1266","Claytonia_megarhiza_14267","rbcL_5","India432","rbcL",150807
"1267","Claytonia_megarhiza_14267","ndhF3","India432","ndhF_1318_3",160222
"1268","Claytonia_megarhiza_14267","trnT","Alpha48","trn_ab",150807
"1269","Claytonia_megarhiza_14267","ndhF2","Charlie144","ndhF_803_1318",160222
"1270","Claytonia_megarhiza_14267","trnLF","Bravo52","trn_cf",150807
"1271","Claytonia_megarhiza_14267","matK2","India432","matK_3F_3R",160222
"1272","Claytonia_megarhiza_14267","matK","Charlie144","matK_1F_4R",160222
"1273","Claytonia_megarhiza_14293","trnT","Bravo69","trn_ab",150807
"1274","Claytonia_megarhiza_14293","ndhF","Juliett453","ndhF_5_803",160222
"1275","Claytonia_megarhiza_14293","atpB2","Juliett453","atpB_S766R_S3",160222
"1276","Claytonia_megarhiza_14293","ndhF2","Delta165","ndhF_803_1318",160222
"1277","Claytonia_megarhiza_14293","matK2","Juliett453","matK_3F_3R",160222
"1278","Claytonia_megarhiza_14293","trnLF","Bravo81","trn_cf",150807
"1279","Claytonia_megarhiza_14293","atpB","Delta165","atpB_S1494R_S611",160222
"1280","Claytonia_megarhiza_14293","ITS","Juliett464","ITS",150807
"1281","Claytonia_megarhiza_14293","matK","Delta165","matK_1F_4R",160222
"1282","Claytonia_megarhiza_14293","rbcL_5","Juliett453","rbcL",150807
"1283","Claytonia_megarhiza_14293","ndhF3","Juliett453","ndhF_1318_3",160222
"1284","Claytonia_megarhiza_14341","trnT","Charlie125","trn_ab",150807
"1285","Claytonia_megarhiza_14341","atpB","Echo221","atpB_S1494R_S611",160222
"1286","Claytonia_megarhiza_14341","matK","Echo221","matK_1F_4R",160222
"1287","Claytonia_megarhiza_14341","trnLF","Charlie137","trn_cf",150807
"1288","Claytonia_megarhiza_14341","ndhF","Golf317","ndhF_5_803",160222
"1289","Claytonia_megarhiza_14341","ITS","Alpha43","ITS",150807
"1290","Claytonia_megarhiza_14341","atpB2","Golf317","atpB_S766R_S3",160222
"1291","Claytonia_megarhiza_14341","matK2","Golf317","matK_3F_3R",160222
"1292","Claytonia_megarhiza_14341","ndhF3","Golf317","ndhF_1318_3",160222
"1293","Claytonia_megarhiza_14341","ndhF2","Echo221","ndhF_803_1318",160222
"1294","Claytonia_megarhiza_14341","rbcL_5","Golf317","rbcL",150807
"1295","Claytonia_megarhiza_14448","trnT","Echo195","trn_ab",150807
"1296","Claytonia_megarhiza_14448","ndhF3","Echo195","ndhF_1318_3",160222
"1297","Claytonia_megarhiza_14448","trnLF","Echo207","trn_cf",150807
"1298","Claytonia_megarhiza_14448","atpB2","Echo195","atpB_S766R_S3",160222
"1299","Claytonia_megarhiza_14448","ndhF2","Golf291","ndhF_803_1318",160222
"1300","Claytonia_megarhiza_14448","ndhF","Echo195","ndhF_5_803",160222
"1301","Claytonia_megarhiza_14448","atpB","India387","atpB_S1494R_S611",160222
"1302","Claytonia_megarhiza_14448","matK","Golf291","matK_1F_4R",160222
"1303","Claytonia_megarhiza_14448","matK2","Echo195","matK_3F_3R",160222
"1304","Claytonia_megarhiza_14448","rbcL_5","Echo195","rbcL",150807
"1305","Claytonia_megarhiza_14448","ITS","Echo217","ITS",150807
"1306","Claytonia_megarhiza_14614","atpB2","Foxtrot260","atpB_S766R_S3",160222
"1307","Claytonia_megarhiza_14614","ndhF2","Hotel356","ndhF_803_1318",160222
"1308","Claytonia_megarhiza_14614","matK","Hotel356","matK_1F_4R",160222
"1309","Claytonia_megarhiza_14614","ndhF3","Foxtrot260","ndhF_1318_3",160222
"1310","Claytonia_megarhiza_14614","trnLF","Foxtrot273","trn_cf",150807
"1311","Claytonia_megarhiza_14614","ITS","Foxtrot275","ITS",150807
"1312","Claytonia_megarhiza_14614","trnT","Foxtrot260","trn_ab",150807
"1313","Claytonia_megarhiza_14614","atpB","Juliett452","atpB_S1494R_S611",160222
"1314","Claytonia_megarhiza_14614","ndhF","Foxtrot260","ndhF_5_803",160222
"1315","Claytonia_megarhiza_14614","matK2","Foxtrot260","matK_3F_3R",160222
"1316","Claytonia_megarhiza_14614","rbcL_5","Foxtrot260","rbcL",150807
"1317","Claytonia_megarhiza_var_bellidifolia_14001","matK","Alpha46","matK_1F_4R",160222
"1318","Claytonia_megarhiza_var_bellidifolia_14001","ndhF3","Kilo526","ndhF_1318_3",160222
"1319","Claytonia_megarhiza_var_bellidifolia_14001","rbcL_5","Kilo526","rbcL",150807
"1320","Claytonia_megarhiza_var_bellidifolia_14001","trnT","Golf334","trn_ab",150807
"1321","Claytonia_megarhiza_var_bellidifolia_14001","ndhF","Kilo526","ndhF_5_803",160222
"1322","Claytonia_megarhiza_var_bellidifolia_14001","matK2","Kilo526","matK_3F_3R",160222
"1323","Claytonia_megarhiza_var_bellidifolia_14001","atpB","Alpha46","atpB_S1494R_S611",160222
"1324","Claytonia_megarhiza_var_bellidifolia_14001","ITS","Foxtrot249","ITS",141219
"1325","Claytonia_megarhiza_var_bellidifolia_14001","atpB2","Kilo526","atpB_S766R_S3",160222
"1326","Claytonia_megarhiza_var_bellidifolia_14001","trnLF","Golf328","trnL_cf",141219
"1327","Claytonia_megarhiza_var_bellidifolia_14001","ndhF2","Alpha46","ndhF_803_1318",160222
"1328","Claytonia_megarhiza_var_bellidifolia_14034","trnLF","Hotel368","trnL_cf",141219
"1329","Claytonia_megarhiza_var_bellidifolia_14034","ndhF","Lima558","ndhF_5_803",160222
"1330","Claytonia_megarhiza_var_bellidifolia_14034","matK2","Lima558","matK_3F_3R",160222
"1331","Claytonia_megarhiza_var_bellidifolia_14034","matK","Bravo78","matK_1F_4R",160222
"1332","Claytonia_megarhiza_var_bellidifolia_14034","ITS","Foxtrot282","ITS",141219
"1333","Claytonia_megarhiza_var_bellidifolia_14034","atpB","Bravo78","atpB_S1494R_S611",160222
"1334","Claytonia_megarhiza_var_bellidifolia_14034","ndhF2","Bravo78","ndhF_803_1318",160222
"1335","Claytonia_megarhiza_var_bellidifolia_14034","rbcL_5","Lima558","rbcL",150807
"1336","Claytonia_megarhiza_var_bellidifolia_14034","trnT","Hotel366","trn_ab",150807
"1337","Claytonia_megarhiza_var_bellidifolia_14034","ndhF3","Lima558","ndhF_1318_3",160222
"1338","Claytonia_megarhiza_var_bellidifolia_14034","atpB2","Lima558","atpB_S766R_S3",160222
"1339","Collomia_debilis_14336","atpB2","Golf307","atpB_S766R_S3",160222
"1340","Collomia_debilis_14336","atpB","Echo211","atpB_S1494R_S611",160222
"1341","Collomia_debilis_14336","ITS","Alpha33","ITS",150807
"1342","Collomia_debilis_14336","trnT","Charlie115","trn_ab",150807
"1343","Collomia_debilis_14336","ndhF3","Golf307","ndhF_1318_3",160222
"1344","Collomia_debilis_14336","matK","Echo211","matK_1F_4R",160222
"1345","Collomia_debilis_14336","trnLF","Charlie119","trn_cf",150807
"1346","Collomia_debilis_14336","ndhF2","Echo211","ndhF_803_1318",160222
"1347","Collomia_debilis_14336","matK2","Golf307","matK_3F_3R",160222
"1348","Collomia_debilis_14336","rbcL_5","Golf307","rbcL",150807
"1349","Collomia_debilis_14336","ndhF","Golf307","ndhF_5_803",160222
"1350","Collomia_debilis_14680","ndhF2","India429","ndhF_803_1318",160222
"1351","Collomia_debilis_14680","rbcL_5","Alpha45","rbcL",150807
"1352","Collomia_debilis_14680","atpB","Kilo525","atpB_S1494R_S611",160222
"1353","Collomia_debilis_14680","trnLF","Lima538","trn_cf",150807
"1354","Collomia_debilis_14680","matK2","Charlie141","matK_3F_3R",160222
"1355","Collomia_debilis_14680","matK","India429","matK_1F_4R",160222
"1356","Collomia_debilis_14680","ndhF","Charlie141","ndhF_5_803",160222
"1357","Collomia_debilis_14680","atpB2","Charlie141","atpB_S766R_S3",160222
"1358","Collomia_debilis_14680","trnT","India429","trn_ab",150807
"1359","Collomia_debilis_14680","ITS","Lima533","ITS",160222
"1360","Collomia_debilis_14680","ndhF3","Charlie141","ndhF_1318_3",160222
"1361","Crepis_nana_14699","trnLF","Lima548","trn_cf",150807
"1362","Crepis_nana_14699","atpB2","Delta151","atpB_S766R_S3",160222
"1363","Crepis_nana_14699","matK","Juliett439","matK_1F_4R",160222
"1364","Crepis_nana_14699","ITS","Lima558","ITS",160222
"1365","Crepis_nana_14699","ndhF2","Juliett439","ndhF_803_1318",160222
"1366","Crepis_nana_14699","rbcL_5","Bravo55","rbcL",150807
"1367","Crepis_nana_14699","matK2","Delta151","matK_3F_3R",160222
"1368","Crepis_nana_14699","atpB","Lima535","atpB_S1494R_S611",160222
"1369","Crepis_nana_14699","trnT","Juliett439","trn_ab",150807
"1370","Crepis_nana_14699","ndhF3","Delta151","ndhF_1318_3",160222
"1371","Crepis_nana_14699","ndhF","Delta151","ndhF_5_803",160222
"1372","Cryptogramma_crispa_14221","atpB2","India394","atpB_S766R_S3",160222
"1373","Cryptogramma_crispa_14221","ndhF","India394","ndhF_5_803",160222
"1374","Cryptogramma_crispa_14221","trnT","Alpha10","trn_ab",150807
"1375","Cryptogramma_crispa_14221","rbcL_5","India394","rbcL",150807
"1376","Cryptogramma_crispa_14221","atpB","Charlie106","atpB_S1494R_S611",160222
"1377","Cryptogramma_crispa_14221","ITS","India390","ITS",150807
"1378","Cryptogramma_crispa_14221","matK","Charlie106","matK_1F_4R",160222
"1379","Cryptogramma_crispa_14221","trnLF","Alpha12","trn_cf",150807
"1380","Cryptogramma_crispa_14221","matK2","India394","matK_3F_3R",160222
"1381","Cryptogramma_crispa_14221","ndhF2","Charlie106","ndhF_803_1318",160222
"1382","Cryptogramma_crispa_14221","ndhF3","India394","ndhF_1318_3",160222
"1383","Cryptogramma_crispa_14298","trnT","Bravo79","trn_ab",150807
"1384","Cryptogramma_crispa_14298","ndhF2","Delta175","ndhF_803_1318",160222
"1385","Cryptogramma_crispa_14298","ITS","Juliett467","ITS",150807
"1386","Cryptogramma_crispa_14298","atpB2","Juliett463","atpB_S766R_S3",160222
"1387","Cryptogramma_crispa_14298","matK","Delta175","matK_1F_4R",160222
"1388","Cryptogramma_crispa_14298","rbcL_5","Juliett463","rbcL",150807
"1389","Cryptogramma_crispa_14298","ndhF","Juliett463","ndhF_5_803",160222
"1390","Cryptogramma_crispa_14298","matK2","Juliett463","matK_3F_3R",160222
"1391","Cryptogramma_crispa_14298","ndhF3","Juliett463","ndhF_1318_3",160222
"1392","Cryptogramma_crispa_14298","atpB","Delta175","atpB_S1494R_S611",160222
"1393","Cryptogramma_crispa_14298","trnLF","Bravo91","trn_cf",150807
"1394","Cryptogramma_crispa_14333","matK","Echo217","matK_1F_4R",160222
"1395","Cryptogramma_crispa_14333","ITS","Alpha21","ITS",150807
"1396","Cryptogramma_crispa_14333","atpB2","Golf313","atpB_S766R_S3",160222
"1397","Cryptogramma_crispa_14333","atpB","Echo217","atpB_S1494R_S611",160222
"1398","Cryptogramma_crispa_14333","matK2","Golf313","matK_3F_3R",160222
"1399","Cryptogramma_crispa_14333","trnLF","Charlie125","trn_cf",150807
"1400","Cryptogramma_crispa_14333","ndhF","Golf313","ndhF_5_803",160222
"1401","Cryptogramma_crispa_14333","trnT","Charlie121","trn_ab",150807
"1402","Cryptogramma_crispa_14333","ndhF2","Echo217","ndhF_803_1318",160222
"1403","Cryptogramma_crispa_14333","ndhF3","Golf313","ndhF_1318_3",160222
